account_id,account_type,bio,followers,following,posts
user_1618,0,Crypto investor 💰,3350,1168,64
user_1619,0,Social media marketing expert 📊,6420,4830,289
user_1620,1,Tech enthusiast 🚀,63,560,256
user_1621,0,AI & ML researcher 🤖,2585,3666,212
user_1622,0,Social media marketing expert 📊,625,1756,147
user_1623,0,Click here to win prizes! 🎁,5954,2946,60
user_1624,1,Love traveling and photography 📸,7414,2662,148
user_1625,0,Click here to win prizes! 🎁,964,2800,87
user_1626,0,Fake profile alert ⚠️,1639,2334,277
user_1627,0,Crypto investor 💰,6869,1964,81
user_1628,0,Follow for daily motivation! 💡,8851,1606,128
user_1629,0,Click here to win prizes! 🎁,3288,2798,285
user_1630,0,Nature lover 🌿,5465,1485,279
user_1631,1,Follow for daily motivation! 💡,3811,1107,269
user_1632,0,Follow for daily motivation! 💡,2571,3281,291
user_1633,0,Crypto investor 💰,6549,1304,202
user_1634,1,Crypto investor 💰,380,4999,23
user_1635,1,Tech enthusiast 🚀,867,3884,207
user_1636,0,Fake profile alert ⚠️,4896,1540,279
user_1637,0,Tech enthusiast 🚀,7495,82,204
user_1638,0,Social media marketing expert 📊,393,2836,151
user_1639,1,Social media marketing expert 📊,4344,3415,25
user_1640,1,Social media marketing expert 📊,4300,2726,193
user_1641,0,Love traveling and photography 📸,2735,3632,237
user_1642,1,Click here to win prizes! 🎁,6214,1537,74
user_1643,0,No bio yet...,6121,242,162
user_1644,0,Crypto investor 💰,4261,2001,298
user_1645,0,No bio yet...,932,3432,28
user_1646,1,AI & ML researcher 🤖,2925,282,164
user_1647,0,Crypto investor 💰,7967,3094,185
user_1648,1,Crypto investor 💰,3056,528,53
user_1649,1,Crypto investor 💰,9176,4280,294
user_1650,1,No bio yet...,1240,4223,41
user_1651,0,Crypto investor 💰,7657,3127,284
user_1652,0,Nature lover 🌿,4943,4580,137
user_1653,0,Love traveling and photography 📸,9565,1802,186
user_1654,0,AI & ML researcher 🤖,3950,2136,203
user_1655,0,Click here to win prizes! 🎁,6493,820,41
user_1656,1,Follow for daily motivation! 💡,213,2699,287
user_1657,0,Nature lover 🌿,170,447,25
user_1658,0,No bio yet...,8970,3145,55
user_1659,0,Fake profile alert ⚠️,3758,147,252
user_1660,0,Nature lover 🌿,6728,4292,121
user_1661,0,Follow for daily motivation! 💡,2591,1415,105
user_1662,0,Social media marketing expert 📊,1103,4478,129
user_1663,1,Follow for daily motivation! 💡,4510,539,157
user_1664,0,Fake profile alert ⚠️,8809,1721,230
user_1665,1,Nature lover 🌿,5720,3369,90
user_1666,1,Follow for daily motivation! 💡,9742,1037,21
user_1667,0,Click here to win prizes! 🎁,2885,3347,289
user_1668,1,No bio yet...,3201,1415,109
user_1669,0,Nature lover 🌿,1847,4505,48
user_1670,1,Nature lover 🌿,699,1177,128
user_1671,0,Fake profile alert ⚠️,3769,893,72
user_1672,1,AI & ML researcher 🤖,2113,3343,52
user_1673,1,Social media marketing expert 📊,375,4522,167
user_1674,1,Social media marketing expert 📊,8102,1646,44
user_1675,1,AI & ML researcher 🤖,4182,476,104
user_1676,0,Crypto investor 💰,6043,2945,149
user_1677,0,Follow for daily motivation! 💡,2388,551,145
user_1678,0,No bio yet...,1215,4731,203
user_1679,0,Crypto investor 💰,4998,3602,298
user_1680,0,Fake profile alert ⚠️,5679,2830,166
user_1681,0,Love traveling and photography 📸,2745,3728,200
user_1682,1,Nature lover 🌿,9877,368,133
user_1683,0,Click here to win prizes! 🎁,8500,2171,210
user_1684,1,Social media marketing expert 📊,966,3314,47
user_1685,0,Tech enthusiast 🚀,9316,550,125
user_1686,1,Social media marketing expert 📊,6633,3245,238
user_1687,1,Tech enthusiast 🚀,1484,4734,6
user_1688,0,Fake profile alert ⚠️,4470,1941,271
user_1689,0,Tech enthusiast 🚀,7012,967,36
user_1690,1,Crypto investor 💰,6406,3010,210
user_1691,0,Fake profile alert ⚠️,2838,3811,164
user_1692,0,Nature lover 🌿,2860,887,124
user_1693,0,Social media marketing expert 📊,2974,3845,191
user_1694,0,Crypto investor 💰,4604,875,217
user_1695,0,AI & ML researcher 🤖,9151,4616,213
user_1696,0,Tech enthusiast 🚀,6654,2990,61
user_1697,0,Follow for daily motivation! 💡,2860,870,160
user_1698,0,Nature lover 🌿,175,4314,65
user_1699,1,Click here to win prizes! 🎁,929,3208,285
user_1700,0,Love traveling and photography 📸,8315,2902,238
user_1701,1,AI & ML researcher 🤖,3514,2249,19
user_1702,0,Love traveling and photography 📸,1001,23,187
user_1703,0,AI & ML researcher 🤖,6057,646,81
user_1704,0,Social media marketing expert 📊,3849,3088,201
user_1705,0,Click here to win prizes! 🎁,1268,334,131
user_1706,0,Follow for daily motivation! 💡,7619,870,36
user_1707,0,AI & ML researcher 🤖,8716,778,131
user_1708,0,Tech enthusiast 🚀,4814,4492,76
user_1709,0,Click here to win prizes! 🎁,77,4737,88
user_1710,0,Follow for daily motivation! 💡,9798,2359,252
user_1711,0,Love traveling and photography 📸,5670,3343,193
user_1712,0,Click here to win prizes! 🎁,4488,3523,175
user_1713,1,Tech enthusiast 🚀,8220,2947,32
user_1714,0,Click here to win prizes! 🎁,3531,2572,57
user_1715,0,Crypto investor 💰,582,1679,200
user_1716,1,Crypto investor 💰,7092,2688,27
user_1717,0,Love traveling and photography 📸,7842,3385,34
user_1718,0,Fake profile alert ⚠️,5405,744,124
user_1719,1,Nature lover 🌿,2268,1550,41
user_1720,0,Crypto investor 💰,6049,4569,84
user_1721,0,Nature lover 🌿,660,2264,187
user_1722,0,Nature lover 🌿,5751,1140,110
user_1723,0,No bio yet...,6848,878,270
user_1724,0,Love traveling and photography 📸,2597,4560,104
user_1725,0,Tech enthusiast 🚀,7886,2305,40
user_1726,0,Love traveling and photography 📸,3272,756,214
user_1727,0,Fake profile alert ⚠️,1348,858,70
user_1728,1,Follow for daily motivation! 💡,5006,3737,55
user_1729,1,Crypto investor 💰,5790,2288,235
user_1730,0,Social media marketing expert 📊,2837,1334,280
user_1731,0,No bio yet...,5242,482,104
user_1732,0,Social media marketing expert 📊,2227,2731,161
user_1733,0,AI & ML researcher 🤖,3549,3096,190
user_1734,0,Tech enthusiast 🚀,7855,4235,8
user_1735,0,Fake profile alert ⚠️,9239,4510,59
user_1736,1,Follow for daily motivation! 💡,4393,1274,224
user_1737,0,Fake profile alert ⚠️,2971,4186,187
user_1738,0,Tech enthusiast 🚀,3236,2608,69
user_1739,0,Love traveling and photography 📸,6847,1474,292
user_1740,0,Follow for daily motivation! 💡,7041,382,286
user_1741,1,AI & ML researcher 🤖,9300,1685,168
user_1742,1,No bio yet...,9141,246,61
user_1743,1,Nature lover 🌿,3726,924,13
user_1744,0,Tech enthusiast 🚀,3424,74,163
user_1745,0,Tech enthusiast 🚀,1458,3929,244
user_1746,0,Nature lover 🌿,580,2091,7
user_1747,0,No bio yet...,2914,2012,153
user_1748,0,Social media marketing expert 📊,2515,805,35
user_1749,1,Love traveling and photography 📸,927,2784,47
user_1750,0,Social media marketing expert 📊,6992,4925,84
user_1751,0,No bio yet...,7437,760,27
user_1752,0,Follow for daily motivation! 💡,6346,2000,195
user_1753,0,Crypto investor 💰,1688,1326,207
user_1754,0,Fake profile alert ⚠️,625,2335,203
user_1755,1,AI & ML researcher 🤖,9951,114,103
user_1756,1,Love traveling and photography 📸,7096,1021,229
user_1757,1,No bio yet...,4759,3870,100
user_1758,0,Click here to win prizes! 🎁,3515,29,28
user_1759,0,Follow for daily motivation! 💡,4539,4943,126
user_1760,0,No bio yet...,1145,2843,9
user_1761,0,AI & ML researcher 🤖,8576,742,105
user_1762,1,Crypto investor 💰,7236,184,166
user_1763,0,Tech enthusiast 🚀,5172,236,256
user_1764,0,Social media marketing expert 📊,216,1922,294
user_1765,0,Click here to win prizes! 🎁,4885,347,276
user_1766,0,Tech enthusiast 🚀,1329,4577,64
user_1767,1,Social media marketing expert 📊,1151,2628,270
user_1768,0,Social media marketing expert 📊,4637,459,187
user_1769,0,Social media marketing expert 📊,7399,4389,137
user_1770,0,Social media marketing expert 📊,2700,4630,104
user_1771,0,Social media marketing expert 📊,7333,2281,33
user_1772,1,Love traveling and photography 📸,3265,600,109
user_1773,1,AI & ML researcher 🤖,8291,3879,32
user_1774,1,Nature lover 🌿,5223,4535,230
user_1775,1,Love traveling and photography 📸,4118,4982,265
user_1776,0,AI & ML researcher 🤖,3030,4502,181
user_1777,0,Click here to win prizes! 🎁,1867,2674,64
user_1778,0,Fake profile alert ⚠️,9006,2140,0
user_1779,0,Love traveling and photography 📸,9146,3969,132
user_1780,1,Click here to win prizes! 🎁,2799,1570,79
user_1781,0,Tech enthusiast 🚀,3885,313,270
user_1782,1,Click here to win prizes! 🎁,7615,347,240
user_1783,0,Follow for daily motivation! 💡,9812,440,27
user_1784,0,Tech enthusiast 🚀,8145,181,222
user_1785,0,No bio yet...,6065,143,22
user_1786,1,Click here to win prizes! 🎁,3892,198,108
user_1787,0,Crypto investor 💰,7185,3262,106
user_1788,0,Love traveling and photography 📸,7139,3240,144
user_1789,0,Click here to win prizes! 🎁,5031,947,138
user_1790,0,Social media marketing expert 📊,4745,4625,283
user_1791,0,Click here to win prizes! 🎁,2397,3884,297
user_1792,1,Crypto investor 💰,6592,3118,98
user_1793,0,Nature lover 🌿,9143,2967,122
user_1794,0,Nature lover 🌿,5876,4841,286
user_1795,0,Crypto investor 💰,2576,4962,80
user_1796,0,Crypto investor 💰,985,958,9
user_1797,1,Tech enthusiast 🚀,7222,1307,7
user_1798,0,Nature lover 🌿,9156,3386,204
user_1799,0,Love traveling and photography 📸,1272,2885,196
user_1800,0,Fake profile alert ⚠️,5057,2192,197
user_1801,1,Follow for daily motivation! 💡,9145,4892,29
user_1802,1,Love traveling and photography 📸,7392,550,19
user_1803,0,Follow for daily motivation! 💡,6241,1932,47
user_1804,0,Love traveling and photography 📸,3337,4157,129
user_1805,0,Click here to win prizes! 🎁,5640,9,292
user_1806,1,Fake profile alert ⚠️,2269,3486,131
user_1807,0,Social media marketing expert 📊,1267,3258,53
user_1808,0,AI & ML researcher 🤖,474,1367,280
user_1809,0,Social media marketing expert 📊,3304,1825,264
user_1810,0,Nature lover 🌿,6784,2668,214
user_1811,0,Fake profile alert ⚠️,7441,2943,289
user_1812,1,Love traveling and photography 📸,1240,1278,42
user_1813,0,Follow for daily motivation! 💡,9086,3331,73
user_1814,0,Fake profile alert ⚠️,3815,3664,277
user_1815,0,Click here to win prizes! 🎁,6429,2950,241
user_1816,1,Love traveling and photography 📸,5760,3023,129
user_1817,0,Click here to win prizes! 🎁,3866,1136,193
user_1818,1,Fake profile alert ⚠️,3145,4768,31
user_1819,0,Tech enthusiast 🚀,6963,2641,105
user_1820,0,Click here to win prizes! 🎁,9126,3034,203
user_1821,0,AI & ML researcher 🤖,6044,3024,0
user_1822,0,AI & ML researcher 🤖,4599,4382,244
user_1823,0,Nature lover 🌿,1556,3164,71
user_1824,1,AI & ML researcher 🤖,6075,258,14
user_1825,0,Click here to win prizes! 🎁,1104,333,52
user_1826,0,Crypto investor 💰,2421,2596,7
user_1827,0,Nature lover 🌿,2627,2835,45
user_1828,1,Nature lover 🌿,8964,3049,113
user_1829,1,Click here to win prizes! 🎁,4155,1425,146
user_1830,0,Social media marketing expert 📊,2785,3406,165
user_1831,1,Fake profile alert ⚠️,6638,2897,138
user_1832,0,Tech enthusiast 🚀,3165,659,116
user_1833,0,AI & ML researcher 🤖,3980,764,298
user_1834,1,Tech enthusiast 🚀,7982,1803,275
user_1835,1,AI & ML researcher 🤖,8785,2976,276
user_1836,0,No bio yet...,5425,4516,177
user_1837,0,Crypto investor 💰,4341,3431,153
user_1838,0,Social media marketing expert 📊,1952,259,200
user_1839,1,Fake profile alert ⚠️,6036,3828,114
user_1840,0,Click here to win prizes! 🎁,8311,1881,158
user_1841,0,Tech enthusiast 🚀,201,2762,41
user_1842,0,Tech enthusiast 🚀,9105,2629,246
user_1843,0,Click here to win prizes! 🎁,871,4126,67
user_1844,0,Fake profile alert ⚠️,6721,3009,195
user_1845,1,Fake profile alert ⚠️,9285,4521,89
user_1846,0,Nature lover 🌿,659,3739,110
user_1847,0,No bio yet...,4144,1249,144
user_1848,0,AI & ML researcher 🤖,7597,1013,274
user_1849,1,Crypto investor 💰,8838,4319,178
user_1850,0,Nature lover 🌿,1046,1515,240
user_1851,0,Click here to win prizes! 🎁,4141,1964,152
user_1852,1,Nature lover 🌿,2158,2513,103
user_1853,1,Love traveling and photography 📸,5467,4763,74
user_1854,1,Click here to win prizes! 🎁,6089,2687,127
user_1855,1,No bio yet...,2440,994,198
user_1856,0,AI & ML researcher 🤖,1889,4289,153
user_1857,1,Fake profile alert ⚠️,7552,259,55
user_1858,0,Love traveling and photography 📸,2021,4168,277
user_1859,1,Tech enthusiast 🚀,3383,4716,18
user_1860,1,AI & ML researcher 🤖,7367,4974,158
user_1861,1,Click here to win prizes! 🎁,1299,4457,25
user_1862,0,Social media marketing expert 📊,1457,260,168
user_1863,0,Crypto investor 💰,3209,1012,22
user_1864,0,Love traveling and photography 📸,6391,1760,46
user_1865,1,Crypto investor 💰,7532,2576,12
user_1866,1,No bio yet...,6069,3913,216
user_1867,0,Nature lover 🌿,3193,3002,193
user_1868,0,Love traveling and photography 📸,5472,2808,143
user_1869,0,Crypto investor 💰,3226,3770,72
user_1870,1,Tech enthusiast 🚀,3146,4384,155
user_1871,1,Follow for daily motivation! 💡,3328,3388,76
user_1872,0,Click here to win prizes! 🎁,2792,103,168
user_1873,0,Click here to win prizes! 🎁,9192,201,286
user_1874,1,AI & ML researcher 🤖,7667,2534,84
user_1875,1,No bio yet...,4930,882,181
user_1876,0,Love traveling and photography 📸,6334,1873,296
user_1877,0,No bio yet...,6337,2670,111
user_1878,0,Crypto investor 💰,8427,1393,229
user_1879,0,Nature lover 🌿,786,2420,95
user_1880,0,Click here to win prizes! 🎁,5218,574,167
user_1881,0,Click here to win prizes! 🎁,697,2642,155
user_1882,1,Nature lover 🌿,539,1070,104
user_1883,0,Tech enthusiast 🚀,5077,426,192
user_1884,1,No bio yet...,8090,2888,131
user_1885,0,Crypto investor 💰,5528,1209,137
user_1886,0,Social media marketing expert 📊,2163,549,269
user_1887,0,Click here to win prizes! 🎁,9496,4171,37
user_1888,0,AI & ML researcher 🤖,6104,3644,44
user_1889,1,Click here to win prizes! 🎁,6984,1228,162
user_1890,1,Fake profile alert ⚠️,9728,3177,252
user_1891,0,Follow for daily motivation! 💡,4784,772,168
user_1892,0,Tech enthusiast 🚀,7702,3662,284
user_1893,1,Love traveling and photography 📸,3113,659,273
user_1894,0,Crypto investor 💰,2450,2451,19
user_1895,0,Nature lover 🌿,4145,225,238
user_1896,1,Social media marketing expert 📊,7134,3671,269
user_1897,0,AI & ML researcher 🤖,5211,4282,30
user_1898,0,Social media marketing expert 📊,854,4407,103
user_1899,0,Tech enthusiast 🚀,456,2574,169
user_1900,1,Fake profile alert ⚠️,3925,1018,185
user_1901,0,Fake profile alert ⚠️,3119,2056,127
user_1902,0,Nature lover 🌿,1244,3990,209
user_1903,1,Follow for daily motivation! 💡,6597,4948,280
user_1904,0,No bio yet...,236,4904,252
user_1905,1,Fake profile alert ⚠️,4153,4315,18
user_1906,0,Nature lover 🌿,7195,3024,199
user_1907,1,Follow for daily motivation! 💡,5568,3686,219
user_1908,0,Tech enthusiast 🚀,196,1448,135
user_1909,0,Crypto investor 💰,2545,4201,222
user_1910,0,Tech enthusiast 🚀,1942,3015,2
user_1911,0,Nature lover 🌿,9050,577,235
user_1912,1,Crypto investor 💰,2042,1337,227
user_1913,1,Nature lover 🌿,1262,4758,141
user_1914,0,Tech enthusiast 🚀,5519,4007,8
user_1915,0,Click here to win prizes! 🎁,5084,3139,189
user_1916,1,Click here to win prizes! 🎁,1891,4091,164
user_1917,1,Tech enthusiast 🚀,279,230,138
user_1918,0,Social media marketing expert 📊,1640,4205,275
user_1919,0,Social media marketing expert 📊,4415,2002,290
user_1920,0,Fake profile alert ⚠️,6149,776,52
user_1921,0,Fake profile alert ⚠️,1584,4529,174
user_1922,0,Crypto investor 💰,1705,438,109
user_1923,0,Crypto investor 💰,3268,3104,202
user_1924,0,Click here to win prizes! 🎁,3272,2734,135
user_1925,1,Social media marketing expert 📊,1455,3412,3
user_1926,0,Follow for daily motivation! 💡,6273,3145,154
user_1927,0,Tech enthusiast 🚀,8421,870,171
user_1928,0,Follow for daily motivation! 💡,62,2798,46
user_1929,0,Crypto investor 💰,9959,2916,93
user_1930,0,Follow for daily motivation! 💡,5580,2420,47
user_1931,0,Nature lover 🌿,7589,255,239
user_1932,0,Love traveling and photography 📸,1676,4956,212
user_1933,0,Click here to win prizes! 🎁,6911,3762,138
user_1934,0,Social media marketing expert 📊,2795,4661,204
user_1935,0,No bio yet...,729,923,72
user_1936,1,Click here to win prizes! 🎁,8607,1178,3
user_1937,0,Nature lover 🌿,6865,3208,75
user_1938,1,Social media marketing expert 📊,2304,437,76
user_1939,0,Crypto investor 💰,8273,840,255
user_1940,0,No bio yet...,9431,2251,101
user_1941,0,Tech enthusiast 🚀,9769,2267,105
user_1942,0,Tech enthusiast 🚀,4492,902,38
user_1943,1,Fake profile alert ⚠️,708,3637,274
user_1944,1,AI & ML researcher 🤖,7253,4572,87
user_1945,1,Nature lover 🌿,9028,3820,210
user_1946,0,Social media marketing expert 📊,5928,251,76
user_1947,0,AI & ML researcher 🤖,358,2434,76
user_1948,0,AI & ML researcher 🤖,5384,995,27
user_1949,0,No bio yet...,7879,3315,244
user_1950,0,Tech enthusiast 🚀,317,931,65
user_1951,0,Crypto investor 💰,3426,3443,265
user_1952,0,Click here to win prizes! 🎁,4830,2612,204
user_1953,0,Tech enthusiast 🚀,3568,1079,57
user_1954,1,Nature lover 🌿,4488,4027,200
user_1955,1,Nature lover 🌿,6541,3804,224
user_1956,1,Social media marketing expert 📊,4630,4789,141
user_1957,0,Click here to win prizes! 🎁,2995,3156,83
user_1958,0,Crypto investor 💰,8122,3443,142
user_1959,0,Social media marketing expert 📊,8477,4578,32
user_1960,1,No bio yet...,2557,3496,151
user_1961,0,Crypto investor 💰,346,711,157
user_1962,0,Crypto investor 💰,2989,3069,140
user_1963,1,AI & ML researcher 🤖,3978,758,250
user_1964,0,Social media marketing expert 📊,920,592,111
user_1965,0,Love traveling and photography 📸,2006,1339,143
user_1966,0,Tech enthusiast 🚀,3139,1852,208
user_1967,0,Social media marketing expert 📊,5457,3939,223
user_1968,0,Crypto investor 💰,6139,3931,42
user_1969,0,Fake profile alert ⚠️,5860,3322,263
user_1970,0,Crypto investor 💰,4214,4025,243
user_1971,0,Crypto investor 💰,7456,3160,2
user_1972,1,Click here to win prizes! 🎁,8529,4307,124
user_1973,0,Follow for daily motivation! 💡,324,2203,267
user_1974,0,Click here to win prizes! 🎁,1144,169,83
user_1975,0,Social media marketing expert 📊,4886,2003,15
user_1976,1,Fake profile alert ⚠️,8112,3062,58
user_1977,0,Tech enthusiast 🚀,9722,2089,176
user_1978,0,Fake profile alert ⚠️,8357,4433,62
user_1979,1,Follow for daily motivation! 💡,5602,407,48
user_1980,1,Social media marketing expert 📊,1734,418,245
user_1981,0,Fake profile alert ⚠️,3353,49,288
user_1982,1,Crypto investor 💰,896,4162,285
user_1983,0,Fake profile alert ⚠️,731,2472,14
user_1984,0,No bio yet...,7688,872,254
user_1985,0,Social media marketing expert 📊,9114,23,91
user_1986,0,Tech enthusiast 🚀,3367,369,278
user_1987,1,Social media marketing expert 📊,880,3837,205
user_1988,0,Crypto investor 💰,6761,584,93
user_1989,0,No bio yet...,507,550,224
user_1990,1,No bio yet...,1766,4155,198
user_1991,1,Crypto investor 💰,1127,4878,270
user_1992,0,Crypto investor 💰,2838,3044,233
user_1993,0,No bio yet...,1657,4142,45
user_1994,0,No bio yet...,7002,4049,63
user_1995,1,Click here to win prizes! 🎁,6781,4331,229
user_1996,0,No bio yet...,152,457,248
user_1997,1,Love traveling and photography 📸,2771,3966,245
user_1998,0,Love traveling and photography 📸,3445,1386,74
user_1999,0,Tech enthusiast 🚀,6632,1472,156
user_2000,0,Love traveling and photography 📸,7079,2743,222
